Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-19 00:00:00-04:00,176.8206661565984,178.9223544426158,176.43220316528132,178.36456298828125,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,178.55381295663022,178.99208204081407,174.70901853448765,174.79867553710938,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,173.86236460260469,175.60547049051658,173.17508042072535,173.2447967529297,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,173.98190276276097,176.3824124507124,173.36435005581257,174.10142517089844,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,173.51373864876115,176.27283053055115,173.4639325832827,175.38633728027344,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,174.13131127312985,174.50980394404405,170.98375631226943,171.28257751464844,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,171.93996571470467,172.35830931806112,168.38403748683606,169.7585906982422,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.67289029975677,171.35229561756515,166.9596649336937,170.017578125,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,171.34234435362447,172.38821099702767,169.6689546844437,170.53553771972656,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,170.5454742181564,173.61334227752477,170.25660817173423,173.0655059814453,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.58139257878477,172.94600592868312,170.1470780892458,171.72084045410156,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,170.41599298863576,173.5237121875235,170.29647058822079,172.9758758544922,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,173.1053643215982,174.75882855892928,171.9997364518983,174.22096252441406,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.11532100137313,177.28881700197198,172.4977531453507,176.79078674316406,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,176.11346171048461,178.34464279243045,175.107446036238,178.28488159179688,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,177.39838972900156,179.01200295364612,177.24897152755216,177.68724060058594,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.4979719798113,179.14148086771672,176.90034481949013,179.0916748046875,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,179.36061456407367,181.62166086820807,178.33465830613846,179.9980926513672,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.70529917229268,181.21328457006672,177.43822185623165,178.1454315185547,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.05368981457053,178.37451255647653,175.81462982788145,178.01593017578125,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,175.95408765178922,177.7171190566085,174.11138477890506,176.45211791992188,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,174.88830756888308,176.8804286048216,174.42015790954335,175.14727783203125,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,175.34648528963,177.13939724528618,174.4998429763182,174.76878356933594,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.61937928453216,174.72894655718065,171.9598993378951,172.19895935058594,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,170.2367184674421,173.32449716604125,169.26056814973236,172.3184814453125,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,172.36828137785076,172.9858340558493,170.7745784168946,172.75674438476562,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,171.20290568858636,172.37824993483963,169.9777401724937,170.4259796142578,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.6988303904158,170.70486126921912,165.01734886306932,166.2325439453125,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,166.2524750834875,168.2944023125671,166.17278841323267,167.55731201171875,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,168.354139552501,170.49566341557153,168.20472136753665,169.61912536621094,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.68285540471834,170.22673705418583,167.23855548952244,170.09725952148438,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,170.3263517013589,173.54362297786597,169.44981356586865,173.28465270996094,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,174.82854109962707,177.0796323308577,174.7687799021387,176.87046813964844,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,173.5536070313156,176.1234452418895,172.66711369190156,175.9541015625,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.6851773863141,178.72315012471958,175.51584890440174,178.52394104003906,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,178.47412994779373,181.72129721157424,178.26496573430168,181.10374450683594,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.63164388842938,182.7273013532089,180.8746281577945,182.1695098876953,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,182.2392578900281,183.39467665929354,181.0937790567685,181.69142150878906,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,183.48666979314862,186.0798450837419,183.04782333916816,185.9102783203125,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,185.3318080889376,185.5412478398733,183.72603738406337,184.31448364257812,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,187.2068669849832,187.61579347557358,185.81055118626102,186.9475555419922,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,187.35648416635163,189.00214317778068,187.28666076626993,187.51605224609375,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,189.07197729733983,190.45832494142388,188.15438088861924,189.21160888671875,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,189.75017672813084,189.87984006315943,188.07459771561332,189.191650390625,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,189.39112233533035,191.40581967333242,189.38115408596002,190.947021484375,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,190.9071261941555,191.016837807969,189.24151548895097,190.13914489746094,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,190.98693859688572,192.42314276283437,190.32866884247025,190.80740356445312,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,190.3685308718234,190.39845083666222,188.7527918957252,189.4709014892578,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,189.42102990398243,190.16905946273172,188.40370544284727,189.29136657714844,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,189.28139878125378,190.57798639659453,188.9023922672633,189.89976501464844,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,190.39846146658158,191.5853375337861,188.47353926721377,188.8724822998047,43014200,0.0,0.0
2023-11-30 00:00:00-05:00,189.34124663640054,189.8199965326488,187.69558762181254,189.45095825195312,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,189.82996644714217,191.05673072730082,188.7328502819914,190.73757934570312,45679300,0.0,0.0
2023-12-04 00:00:00-05:00,189.4808700658805,189.55069346309216,186.95751823543674,188.93231201171875,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,189.71029172996927,193.8892710828005,189.68035654401535,192.91184997558594,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,193.93913674443937,194.24831987557903,191.60528805902925,191.8147430419922,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,193.12131027911408,194.4877062169098,193.0814068425452,193.75962829589844,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,193.68980381887073,195.47510973724528,193.1611974275245,195.1958465576172,53377300,0.0,0.0
2023-12-11 00:00:00-05:00,192.6026771637971,192.9816837275881,190.9171145642455,192.6724853515625,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,192.5727484810618,194.2084393189364,191.21632081901691,194.19847106933594,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,194.57745586327718,197.479814363225,194.3380961312905,197.43992614746094,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,197.49976341714512,199.0955507441078,195.644649425759,197.5895233154297,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,197.01104566267367,197.87875511854236,196.48243930235122,197.0509490966797,128256700,0.0,0.0
2023-12-18 00:00:00-05:00,195.57483773641422,196.11342759577343,193.8793069418093,195.3753662109375,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,195.64465783257836,196.43257567143465,195.37536290745211,196.422607421875,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,196.38269954805867,197.16064911977392,194.31814575195312,194.31814575195312,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,195.58480075220214,196.56222177791878,192.99162553607198,194.16851806640625,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,194.66722055776037,194.89662726483317,192.46303513835062,193.0913848876953,37122800,0.0,0.0
2023-12-26 00:00:00-05:00,193.1013424779398,193.38060563585498,192.32339293536162,192.54281616210938,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,191.98429313460466,192.99163417014543,190.58796210241144,192.64254760742188,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,193.62995271865404,194.14859083036032,192.6624998954735,193.07142639160156,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,193.39058105531936,193.88926745847252,191.22628389187872,192.02418518066406,42628800,0.0,0.0
2024-01-02 00:00:00-05:00,186.65831013752612,187.94492954928668,183.40688034565454,185.15228271484375,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,183.73601021061637,185.3916526370084,182.94807721140668,183.76593017578125,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,181.67145813216527,182.6089910440528,180.4048055729743,181.43209838867188,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,181.51187949442337,182.2798455851046,179.696653712011,180.70399475097656,62303300,0.0,0.0
2024-01-08 00:00:00-05:00,181.61160967008922,185.11239794134607,181.0231633700248,185.07249450683594,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,183.43679896760196,184.6635632197217,182.2499229302573,184.65359497070312,42841800,0.0,0.0
2024-01-10 00:00:00-05:00,183.865689068051,185.91029121427303,183.43681083329736,185.7008514404297,46792900,0.0,0.0
2024-01-11 00:00:00-05:00,186.0499181222305,186.55858799759886,183.1375913301092,185.1024169921875,49128400,0.0,0.0
2024-01-12 00:00:00-05:00,185.57118065545922,186.2494020729004,184.7034711898062,185.43154907226562,40444700,0.0,0.0
2024-01-16 00:00:00-05:00,181.68142855063,183.7759022492629,180.454649078537,183.14756774902344,65603000,0.0,0.0
2024-01-17 00:00:00-05:00,180.79377388475157,182.4494011863878,179.8263210396568,182.20005798339844,47317400,0.0,0.0
2024-01-18 00:00:00-05:00,185.601094580686,188.64308456413906,185.3417831399673,188.13442993164062,78005800,0.0,0.0
2024-01-19 00:00:00-05:00,188.83259508280878,191.4457069631133,188.32394043075982,191.05673217773438,68741000,0.0,0.0
2024-01-22 00:00:00-05:00,191.79478097126298,194.8168191563691,191.75487753918551,193.38059997558594,60133900,0.0,0.0
2024-01-23 00:00:00-05:00,194.50765298322878,195.23573088570404,193.32077688410376,194.66722106933594,42355600,0.0,0.0
2024-01-24 00:00:00-05:00,194.90657950992693,195.86406403893943,193.82941512180048,193.98899841308594,53631300,0.0,0.0
2024-01-25 00:00:00-05:00,194.70712611253646,195.75437063327604,192.60266882143753,193.65988159179688,54822100,0.0,0.0
2024-01-26 00:00:00-05:00,193.75962027533646,194.24832321281087,191.43573979920887,191.9144744873047,44594000,0.0,0.0
2024-01-29 00:00:00-05:00,191.50553573476222,191.69503899174566,189.08192726374344,191.2262725830078,47145600,0.0,0.0
2024-01-30 00:00:00-05:00,190.43836498444998,191.29610620172704,186.9774801488193,187.5459747314453,55859400,0.0,0.0
2024-01-31 00:00:00-05:00,186.54860624835527,186.60846140148647,183.86568613631536,183.91554260253906,55467800,0.0,0.0
2024-02-01 00:00:00-05:00,183.50663958553142,186.45885475432468,183.3370880241016,186.3690948486328,64885400,0.0,0.0
2024-02-02 00:00:00-05:00,179.38747158913486,186.83784758825826,178.77907357519368,185.3617401123047,102518000,0.0,0.0
2024-02-05 00:00:00-05:00,187.65568660043076,188.7528027700622,185.35175786290594,187.18692016601562,69668800,0.0,0.0
2024-02-06 00:00:00-05:00,186.3690812824401,188.81264158907206,186.27932138328205,188.80267333984375,43490800,0.0,0.0
2024-02-07 00:00:00-05:00,190.13914830513974,190.54807480201896,188.11448275650494,188.91238403320312,53439000,0.0,0.0
2024-02-08 00:00:00-05:00,188.89243734894671,189.04203718413183,186.85780349692203,187.82525634765625,40962000,0.0,0.0
2024-02-09 00:00:00-05:00,188.3944664742411,189.7326630180708,187.74535299795403,188.59420776367188,45155200,0.24,0.0
2024-02-12 00:00:00-05:00,188.16478368820478,188.4144450637445,186.536986643487,186.89649963378906,41781900,0.0,0.0
2024-02-13 00:00:00-05:00,185.51837458687666,185.95778103499313,183.2614260557549,184.7893524169922,56529500,0.0,0.0
2024-02-14 00:00:00-05:00,185.06898708917217,185.27869410596878,182.19288323956735,183.9005584716797,54630500,0.0,0.0
2024-02-15 00:00:00-05:00,183.30138424771062,184.240113454146,181.10436719922916,183.6109619140625,65434500,0.0,0.0
2024-02-16 00:00:00-05:00,183.1715463740003,184.59961728947957,181.423916838756,182.06304931640625,49701400,0.0,0.0
2024-02-20 00:00:00-05:00,181.54375584994284,182.18288835024262,179.75618713817525,181.31407165527344,53665600,0.0,0.0
2024-02-21 00:00:00-05:00,181.69356890706246,182.64227910636305,180.41530385657126,182.07305908203125,41529700,0.0,0.0
2024-02-22 00:00:00-05:00,183.23147587149185,184.70948221357625,182.2128684118245,184.12026977539062,52292200,0.0,0.0
2024-02-23 00:00:00-05:00,184.75939892074908,184.7893570667726,181.98316564301484,182.2727813720703,45119700,0.0,0.0
2024-02-26 00:00:00-05:00,181.99316607141998,182.51245077328556,180.4053081047406,180.9146270751953,40867400,0.0,0.0
2024-02-27 00:00:00-05:00,180.8547030249424,183.67087536253175,179.31678044812858,182.38262939453125,54318900,0.0,0.0
2024-02-28 00:00:00-05:00,182.26277525240613,182.87194958529,179.88600944777951,181.17425537109375,48953900,0.0,0.0
2024-02-29 00:00:00-05:00,181.0244726521513,182.32271483973864,179.2868240098617,180.5051727294922,136682600,0.0,0.0
2024-03-01 00:00:00-05:00,179.30680487820328,180.28547321411338,177.1397459439131,179.41665649414062,73488000,0.0,0.0
2024-03-04 00:00:00-05:00,175.91138901291154,176.66037309653981,173.55458515356978,174.86282348632812,81510100,0.0,0.0
2024-03-05 00:00:00-05:00,170.52870467118385,171.80696972644216,169.3902493801531,169.8895721435547,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,170.82828954287993,171.00805364907467,168.45150847753882,168.8909149169922,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,168.9208783745909,170.49874007583668,168.26178393280134,168.77108764648438,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,168.77108115758023,173.46471172794804,168.71116486864128,170.4987335205078,76114600,0.0,0.0
2024-03-11 00:00:00-04:00,172.7057515488056,174.1438034764355,171.81695768216224,172.51600646972656,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,172.91545260520832,173.79426547249196,170.77835196368503,172.99534606933594,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,172.53598662218928,172.95541590196297,170.52869942269697,170.89820861816406,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,172.67579633889267,174.07389393778828,171.81696060296508,172.7656707763672,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,170.93815173679513,172.3861846923828,170.0593388034746,172.3861846923828,121664700,0.0,0.0
2024-03-18 00:00:00-04:00,175.33219568304634,177.46929641833623,173.28496938454825,173.4846954345703,75604200,0.0,0.0
2024-03-19 00:00:00-04:00,174.103843140035,176.37077256576342,172.7956200458163,175.84149169921875,55215200,0.0,0.0
2024-03-20 00:00:00-04:00,175.4819925290467,178.42799377441406,174.8528409733276,178.42799377441406,53423100,0.0,0.0
2024-03-21 00:00:00-04:00,176.81019291301712,177.24959938128188,170.60859750977383,171.13787841796875,106181300,0.0,0.0
2024-03-22 00:00:00-04:00,171.52734618968756,172.8156074225072,169.8296518814187,172.04664611816406,71106600,0.0,0.0
2024-03-25 00:00:00-04:00,170.3389717851223,171.7071112562591,169.22047845311536,170.61859130859375,54288300,0.0,0.0
2024-03-26 00:00:00-04:00,169.7697335443843,171.18780831365112,169.35030426655504,169.48013305664062,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,170.17917536928525,173.3648568036976,169.87957868564428,173.0752410888672,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,171.51736499268162,171.99671056703528,170.27903908430343,171.2477264404297,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,170.9581303453955,171.0180466389652,169.25043978805195,169.79969787597656,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,168.85097800610131,169.11062034274696,168.00212326080046,168.61129760742188,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,168.56136082635754,170.4488001400144,168.35165381268482,169.42019653320312,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,170.0593339640827,171.6871309906733,168.59133911132812,168.59133911132812,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,169.36027698921268,170.15919639108571,168.72114451533827,169.3502960205078,42055200,0.0,0.0
2024-04-08 00:00:00-04:00,168.80104849688502,168.9708164041663,168.01212525268127,168.22183227539062,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,168.4714829904534,169.84961857638837,168.1219662286822,169.44017028808594,42451200,0.0,0.0
2024-04-10 00:00:00-04:00,168.57135701279026,168.86095749196215,166.88364374411555,167.552734375,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,168.11198039609073,175.2223467426814,167.93223151976522,174.8029022216797,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,174.02396056517827,178.11841323915218,173.97404048032485,176.3108673095703,101593300,0.0,0.0
2024-04-15 00:00:00-04:00,175.12246672810386,176.3907507163252,172.26634013147174,172.45608520507812,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,171.51735860621622,173.5246305050547,168.04207665484262,169.15057373046875,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,169.38026555932345,170.41885018494213,167.77244567871094,167.77244567871094,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,167.80240048283883,168.4115748413261,166.3244094241613,166.81373596191406,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,165.98487225449642,166.17460209603956,163.85775250181075,164.77650451660156,67772100,0.0,0.0
2024-04-22 00:00:00-04:00,165.2957978276927,167.0334311443882,164.54681374618735,165.6153564453125,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,165.12603141917054,166.8237256382575,164.69660595141522,166.67391967773438,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,166.314409667324,169.07068091357843,165.98487007216977,168.7910614013672,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,169.30036860607288,170.37890756324487,167.92223295444407,169.65988159179688,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,169.64989490386353,171.10790873595283,168.95083089432222,169.0706787109375,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,173.135155347243,175.79155587925112,172.86553204943687,173.26498413085938,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,173.0952254245227,174.75298060286988,169.76973409860494,170.0992889404297,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,169.35029821950587,172.47606337229135,168.88093363624031,169.0706787109375,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,172.27632387025395,173.18509490154895,170.65852309137927,172.79562377929688,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,186.39716669784414,186.74669869974952,182.41258111434803,183.13160705566406,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,182.1030149635848,183.95050001542788,180.17562120419342,181.46388244628906,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,183.2015043518014,184.6495372034914,181.07439990990315,182.15292358398438,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,182.60232902746063,182.82203224839753,181.20421623621485,182.4924774169922,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,182.31272011600538,184.4098817621062,181.86333268844692,184.32000732421875,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,50759500,0.25,0.0
2024-05-13 00:00:00-04:00,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,72044800,0.0,0.0
2024-05-14 00:00:00-04:00,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,52393600,0.0,0.0
2024-05-15 00:00:00-04:00,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,70400000,0.0,0.0
2024-05-16 00:00:00-04:00,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,52845200,0.0,0.0
2024-05-17 00:00:00-04:00,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,41282900,0.0,0.0
2024-05-20 00:00:00-04:00,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,44361300,0.0,0.0
2024-05-21 00:00:00-04:00,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,42309400,0.0,0.0
2024-05-22 00:00:00-04:00,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,34648500,0.0,0.0
2024-05-23 00:00:00-04:00,190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900,0.0,0.0
2024-05-24 00:00:00-04:00,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36294600,0.0,0.0
2024-05-28 00:00:00-04:00,191.50999450683594,193.0,189.10000610351562,189.99000549316406,52280100,0.0,0.0
2024-05-29 00:00:00-04:00,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,0.0,0.0
2024-05-30 00:00:00-04:00,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49947900,0.0,0.0
2024-05-31 00:00:00-04:00,191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,0.0,0.0
2024-06-07 00:00:00-04:00,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,0.0,0.0
2024-06-10 00:00:00-04:00,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97262100,0.0,0.0
2024-06-11 00:00:00-04:00,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,0.0,0.0
2024-06-12 00:00:00-04:00,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,0.0,0.0
2024-06-13 00:00:00-04:00,214.74000549316406,216.75,211.60000610351562,214.24000549316406,97862700,0.0,0.0
2024-06-14 00:00:00-04:00,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,70122700,0.0,0.0
2024-06-17 00:00:00-04:00,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,93728300,0.0,0.0
2024-06-18 00:00:00-04:00,217.58999633789062,218.6300048828125,213.0,214.2899932861328,79943300,0.0,0.0
2024-06-20 00:00:00-04:00,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,86172500,0.0,0.0
2024-06-21 00:00:00-04:00,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,246421400,0.0,0.0
2024-06-24 00:00:00-04:00,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,0.0,0.0
2024-06-25 00:00:00-04:00,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,56713900,0.0,0.0
2024-06-26 00:00:00-04:00,211.5,214.86000061035156,210.63999938964844,213.25,66213200,0.0,0.0
2024-06-27 00:00:00-04:00,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,0.0,0.0
2024-06-28 00:00:00-04:00,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,0.0,0.0
2024-07-01 00:00:00-04:00,212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,0.0,0.0
2024-07-02 00:00:00-04:00,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,0.0,0.0
2024-07-03 00:00:00-04:00,220.0,221.5500030517578,219.02999877929688,221.5500030517578,37369800,0.0,0.0
2024-07-05 00:00:00-04:00,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,0.0,0.0
2024-07-08 00:00:00-04:00,227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,0.0,0.0
2024-07-09 00:00:00-04:00,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,0.0,0.0
2024-07-10 00:00:00-04:00,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,0.0,0.0
2024-07-11 00:00:00-04:00,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,0.0,0.0
2024-07-12 00:00:00-04:00,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,0.0,0.0
2024-07-15 00:00:00-04:00,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,0.0,0.0
2024-07-16 00:00:00-04:00,235.0,236.27000427246094,232.3300018310547,234.82000732421875,43234300,0.0,0.0
2024-07-17 00:00:00-04:00,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,0.0,0.0
2024-07-18 00:00:00-04:00,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,0.0,0.0
2024-07-19 00:00:00-04:00,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,0.0,0.0
2024-07-22 00:00:00-04:00,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48156700,0.0,0.0
2024-07-23 00:00:00-04:00,224.39999389648438,224.64999389648438,222.67999267578125,224.34500122070312,5416427,0.0,0.0
